Entrez_ID,Name,MCF7_OH_1,MCF7_OH_2,MCF7_OH_3,MCF7_TAMR_1,MCF7_TAMR_2,MCF7_TAMR_3
942,CD86,0,0,0,0,0,0
943,TNFRSF8,0,0,0,0,0,0
944,TNFSF8,0,0,0,0,0,0
945,CD33,0,0,0,0,0,0
946,SIGLEC6,2,0,1,6,4,5
947,CD34,0,0,0,0,0,0
948,CD36,8,1,5,6,10,5
949,SCARB1,2659,1639,2087,1086,1611,1637
950,SCARB2,1769,1156,1332,1601,1682,1444
951,CD37,9,12,6,3,3,3
952,CD38,0,0,0,2,0,0
953,ENTPD1,200,143,158,279,282,257
954,ENTPD2,147,96,173,32,52,82
955,ENTPD6,1545,1208,1710,1303,2137,2132
956,ENTPD3,0,2,0,1,3,3
957,ENTPD5,325,208,321,218,305,269
958,CD40,0,1,0,0,0,0
959,CD40LG,0,1,0,0,2,3
960,CD44,225,144,281,216,271,310
961,CD47,2150,1173,1340,1759,1664,1516
962,CD48,0,0,0,0,0,0
963,CD53,0,1,0,0,1,0
965,CD58,39,35,36,57,56,43
966,CD59,1882,1180,1701,3066,3106,3333
967,CD63,11597,6780,12195,4767,6472,6848
968,CD68,49,37,42,27,47,48
969,CD69,0,0,0,0,0,0
970,CD70,0,0,0,0,1,0
971,CD72,18,8,11,8,6,5
972,CD74,7,10,9,5,0,1
973,CD79A,0,2,1,0,1,1
974,CD79B,0,1,0,0,0,0
975,CD81,3386,2250,3996,2024,3072,3811
976,CD97,122,86,114,53,97,106
977,CD151,3392,2153,3446,1502,2144,2251
978,CDA,4,1,1,4,5,6
983,CDK1,386,255,162,281,231,184
984,CDK11B,599,359,481,333,426,419
987,LRBA,480,567,438,942,1045,931
988,CDC5L,230,246,316,292,325,338
989,Sep-07,245,316,187,351,494,378
990,CDC6,975,540,663,852,738,737
991,CDC20,5417,3502,5600,1944,3315,3547
993,CDC25A,701,275,301,238,202,194
994,CDC25B,5160,3710,5241,1728,2775,2836
995,CDC25C,281,187,348,135,251,253
996,CDC27,242,233,283,317,368,408
997,CDC34,1026,633,1184,608,1003,1085
998,CDC42,2850,1608,2424,2461,2600,2818
999,CDH1,18187,10908,10902,13652,16065,14597
1000,CDH2,0,0,0,0,0,0
1001,CDH3,2653,1601,1803,3040,4581,4522
1002,CDH4,6,2,1,5,10,10
1003,CDH5,0,0,0,3,4,8
1004,CDH6,4,3,4,4,2,7
1005,CDH7,7,1,7,0,3,3
1006,CDH8,0,0,1,0,0,0
1007,CDH9,0,0,0,0,0,0
1008,CDH10,0,0,0,0,0,0
1009,CDH11,0,0,0,0,0,0
1010,CDH12,0,4,2,1,3,0
1012,CDH13,22,11,23,19,26,19
1013,CDH15,7,5,2,0,1,0
1014,CDH16,0,0,0,0,0,0
1015,CDH17,0,3,0,2,2,2
1016,CDH18,11,8,8,1,4,0
1017,CDK2,2242,1346,1573,1069,1288,1162
1018,CDK3,43,29,38,33,36,17
1019,CDK4,8287,5223,9802,3387,5300,5655
1020,CDK5,565,389,640,315,442,465
1021,CDK6,5,4,4,26,41,39
1022,CDK7,190,164,179,240,260,279
1024,CDK8,148,91,126,79,89,84
1025,CDK9,835,528,714,458,616,671
1026,CDKN1A,3669,1907,2596,1429,1850,2010
1027,CDKN1B,417,311,486,304,336,300
1028,CDKN1C,6,1,3,1,5,1
1029,CDKN2A,5,2,2,4,4,3
1030,CDKN2B,29,17,13,70,47,46
1031,CDKN2C,320,185,259,163,221,203
1032,CDKN2D,123,78,119,67,97,86
1033,CDKN3,262,172,141,196,171,128
1036,CDO1,0,0,0,0,0,0
1038,CDR1,0,0,0,0,0,0
1039,CDR2,174,135,111,135,149,170
1040,CDS1,399,282,289,423,369,375
1041,CDSN,10,13,24,2,2,3
1043,CD52,1,0,3,0,0,1
1044,CDX1,0,0,0,0,0,0
1045,CDX2,0,0,0,0,0,0
1046,CDX4,0,0,0,0,0,0
1047,CLGN,1,1,1,4,4,0
1048,CEACAM5,17,8,13,14,31,12
1050,CEBPA,666,426,560,236,418,398
1051,CEBPB,661,419,961,243,309,339
1052,CEBPD,97,50,43,41,36,46
1053,CEBPE,0,0,0,0,0,0
1054,CEBPG,238,169,181,196,199,153
1056,CEL,8,4,2,4,3,5
1057,CELP,6,1,2,2,2,2
1058,CENPA,244,131,195,123,110,105
1059,CENPB,6183,3877,5144,2655,4292,4154
1060,CENPC,10,34,17,24,42,42
1062,CENPE,47,94,12,51,92,39
1063,CENPF,133,321,105,201,311,218
1066,CES1,0,0,0,0,1,0
1068,CETN1,0,0,0,0,0,0
1069,CETN2,668,510,964,867,973,1287
1070,CETN3,120,69,56,77,89,68
1071,CETP,0,0,0,0,0,0
1072,CFL1,38029,24362,41487,20614,30572,35000
1073,CFL2,19,9,8,146,169,171
1075,CTSC,101,49,81,50,63,57
1080,CFTR,0,0,0,0,0,0
1081,CGA,0,1,2,1,4,6
1082,CGB,0,0,0,0,0,1
1084,CEACAM3,0,0,0,2,5,1
1087,CEACAM7,0,0,0,1,2,2
1088,CEACAM8,24,14,21,15,16,28
1089,CEACAM4,0,0,0,0,0,0
1101,CHAD,6,2,4,9,12,11
1102,RCBTB2,17,2,14,11,15,15
1103,CHAT,0,0,0,0,0,0
1104,RCC1,3557,1966,2758,2346,3061,3178
1105,CHD1,88,115,54,129,148,132
1106,CHD2,358,498,331,535,756,662
1107,CHD3,3663,2316,1990,2627,3265,2799
1108,CHD4,7770,4668,5216,5231,6217,5977
1109,AKR1C4,0,0,2,7,6,6
1111,CHEK1,463,333,504,359,411,419
1112,FOXN3,140,116,138,126,204,190
1113,CHGA,7,7,6,3,0,1
1114,CHGB,0,0,0,0,0,0
1116,CHI3L1,0,0,0,1,1,0
1117,CHI3L2,1,0,0,0,1,3
1118,CHIT1,0,0,0,0,0,0
1119,CHKA,645,327,368,484,489,553
1120,CHKB,6,4,2,12,20,5
1121,CHM,68,71,55,70,72,67
1122,CHML,37,48,20,84,135,72
1123,CHN1,248,186,172,157,175,160
1124,CHN2,6,10,5,20,23,27
1128,CHRM1,80,52,79,25,36,29
1129,CHRM2,0,0,0,0,0,0
1130,LYST,16,20,11,26,24,25
1131,CHRM3,76,54,52,42,59,43
1132,CHRM4,0,5,1,0,0,2
1133,CHRM5,0,1,0,0,0,0
1134,CHRNA1,0,0,0,0,0,0
1135,CHRNA2,0,0,0,1,0,0
1136,CHRNA3,36,24,22,22,28,22
1137,CHRNA4,0,0,0,0,0,0
1138,CHRNA5,254,152,181,235,230,214
1139,CHRNA7,7,7,6,6,1,6
1140,CHRNB1,61,38,29,37,59,37
1141,CHRNB2,2,4,0,0,2,0
1142,CHRNB3,0,0,0,0,0,0
1143,CHRNB4,2,3,3,1,2,0
1144,CHRND,0,0,0,0,0,0
1145,CHRNE,42,28,27,22,39,36
1146,CHRNG,1,0,0,1,0,0
1147,CHUK,93,76,78,118,117,118
1149,CIDEA,0,0,0,0,0,0
1152,CKB,524,360,596,108,205,212
1153,CIRBP,2270,1483,1425,1650,2331,1958
1154,CISH,323,194,334,55,73,111
1155,TBCB,2677,1680,2375,1287,1607,1778
1158,CKM,0,0,0,0,0,0
1159,CKMT1B,3866,2399,4410,1391,2055,2427
1160,CKMT2,1,0,3,2,1,1
1161,ERCC8,78,59,70,116,114,77
1163,CKS1B,2284,1426,1816,851,1149,985
1164,CKS2,1061,607,727,518,616,461
1173,AP2M1,14435,9292,13689,7356,10714,11177
1174,AP1S1,3216,1875,3421,1313,2010,2170
1175,AP2S1,6426,4098,7410,2338,3538,3871
1176,AP3S1,804,454,600,493,451,417
1178,CLC,0,0,0,0,0,0
1179,CLCA1,0,0,0,0,0,0
1180,CLCN1,0,0,0,0,0,0
1181,CLCN2,245,159,189,152,222,225
1182,CLCN3,162,165,134,268,331,292
1183,CLCN4,18,4,15,90,101,80
1184,CLCN5,96,76,72,93,83,87
1185,CLCN6,88,63,44,82,80,85
1186,CLCN7,1048,812,1028,579,994,912
1187,CLCNKA,0,0,0,0,0,0
1188,CLCNKB,0,0,0,0,0,0
1191,CLU,9020,4860,6689,17302,23716,26286
1192,CLIC1,9141,5668,10015,5853,8882,9944
1193,CLIC2,0,0,0,2,0,0
1195,CLK1,64,31,22,77,60,43
1196,CLK2,401,296,412,172,309,300
1197,CLK2P,35,12,30,12,19,13
1198,CLK3,902,453,670,448,543,652
1200,TPP1,429,312,347,248,342,338
1201,CLN3,1199,827,1207,702,1076,1139
1203,CLN5,83,55,69,100,89,107
1207,CLNS1A,1520,834,585,1011,1018,788
1208,CLPS,1,1,1,0,1,0
1209,CLPTM1,3233,1924,2862,1831,2608,2770
1211,CLTA,2464,1371,1879,1506,1785,1885
1212,CLTB,2522,1284,2252,1337,1639,2002
1213,CLTC,9205,8167,8087,12857,13147,13301
1215,CMA1,0,0,0,0,0,0
1230,CCR1,18,8,8,15,15,13
1232,CCR3,3,0,2,2,2,1
1233,CCR4,0,0,0,0,0,0
1234,CCR5,0,0,0,0,0,0
1235,CCR6,28,18,17,16,28,13
1236,CCR7,5,14,10,5,11,8
1237,CCR8,0,0,0,0,0,0
1238,ACKR2,14,18,11,14,20,17
1240,CMKLR1,0,0,0,0,0,0
1241,LTB4R,106,113,45,56,106,57
1244,ABCC2,25,10,14,137,101,107
1258,CNGB1,12,12,6,13,8,8
1259,CNGA1,5,1,4,2,3,0
1260,CNGA2,0,0,0,0,0,1
1261,CNGA3,1,0,1,0,1,0
1262,CNGA4,2,2,2,1,1,2
1263,PLK3,150,77,91,134,147,182
1264,CNN1,0,0,0,0,0,0
1265,CNN2,1576,1167,1747,786,1262,1453
1266,CNN3,1,1,0,1,1,0
1267,CNP,418,324,365,720,1000,1107
1268,CNR1,0,0,0,0,0,0
1269,CNR2,0,0,1,0,1,0
1270,CNTF,0,0,0,0,1,0
1271,CNTFR,5,2,1,1,0,0
1272,CNTN1,0,0,0,0,0,0
1277,COL1A1,154,162,164,47,83,87
1278,COL1A2,0,1,0,0,0,0
1280,COL2A1,53,34,15,13,17,18
1281,COL3A1,28,12,11,33,61,41
1282,COL4A1,0,0,0,0,0,0
1284,COL4A2,19,4,10,2,6,6
1285,COL4A3,3,0,5,3,4,4
1286,COL4A4,1,1,1,3,2,0
1287,COL4A5,211,164,133,399,490,410
1288,COL4A6,4,1,3,19,22,22
1289,COL5A1,303,255,188,231,369,354
1290,COL5A2,6,6,2,7,4,9
1291,COL6A1,4,7,6,1,8,6
1292,COL6A2,8,7,10,1,3,1
1293,COL6A3,5,1,2,3,3,2
1294,COL7A1,13,9,8,7,13,4
1295,COL8A1,2,0,0,1,1,0
1296,COL8A2,0,0,0,0,0,0
1297,COL9A1,0,0,0,0,0,0
1298,COL9A2,268,138,188,167,226,228
1299,COL9A3,48,35,43,18,17,24
1300,COL10A1,0,1,0,0,0,0
1301,COL11A1,0,0,0,0,0,0
1302,COL11A2,13,15,6,13,31,9
1303,COL12A1,3174,3030,2505,1353,1734,1359
1305,COL13A1,0,1,1,0,2,1
1306,COL15A1,1,0,0,0,0,0
1307,COL16A1,53,40,37,15,33,19
1308,COL17A1,0,0,0,0,0,1
1310,COL19A1,0,0,0,0,0,0
1311,COMP,0,0,0,0,0,0
1312,COMT,2690,1484,2187,1982,2599,2787
1314,COPA,3415,2269,2739,2473,3111,2984
1315,COPB1,619,677,542,869,840,767
1316,KLF6,185,144,177,137,199,200
1317,SLC31A1,851,502,683,657,707,716
1318,SLC31A2,75,47,73,82,133,109
1325,CORT,0,2,2,1,0,0
1326,MAP3K8,22,5,14,7,13,12
1327,COX4I1,8089,5112,8754,4720,6679,7475
1329,COX5B,2542,1644,2302,1342,1605,1888
1337,COX6A1,6447,3840,6519,2914,3838,4206
1339,COX6A2,0,0,0,0,0,0
1340,COX6B1,4501,2713,4651,2066,3256,3504
1345,COX6C,3636,2031,1299,1743,1805,1216
1346,COX7A1,0,0,0,0,4,0
1347,COX7A2,3237,1835,3036,1629,2236,2201
1349,COX7B,1715,842,625,1155,1180,761
1350,COX7C,4609,2429,2291,3765,4276,3289
1351,COX8A,6076,4263,6288,3378,4736,5045
1352,COX10,243,159,185,151,219,176
1353,COX11,394,295,315,440,573,478
1355,COX15,641,397,579,517,633,724
1356,CP,43,49,21,160,199,192
1357,CPA1,0,0,0,0,0,0
1358,CPA2,0,0,0,0,0,0
1359,CPA3,2,0,0,0,0,0
1360,CPB1,1,0,0,0,0,0
1361,CPB2,0,0,1,0,1,0
1362,CPD,144,178,114,253,313,268
1363,CPE,203,126,156,1259,1375,1345
1364,CLDN4,3210,2157,2534,3208,4783,4787
1365,CLDN3,1264,898,1263,1237,1838,2012
1366,CLDN7,2162,1299,2171,1465,1956,2281
1368,CPM,156,99,108,119,133,121
1369,CPN1,2,0,0,0,0,0
1370,CPN2,0,1,2,2,4,2
1371,CPOX,108,75,75,113,127,133
1373,CPS1,1,1,1,7,5,6
1374,CPT1A,5208,3166,3693,3473,4747,4262
1375,CPT1B,0,0,0,0,0,0
1376,CPT2,655,416,535,384,554,523
1378,CR1,15,7,13,15,20,13
1379,CR1L,0,0,0,0,0,0
1380,CR2,3,2,0,2,0,1
1381,CRABP1,0,0,0,0,0,0
1382,CRABP2,6758,4047,6570,6293,9744,9849
1384,CRAT,281,211,299,820,1079,1499
1385,CREB1,133,147,142,173,174,171
1386,ATF2,55,66,70,110,87,107
1387,CREBBP,1892,1168,953,1403,1527,1389
1388,ATF6B,1227,846,1165,742,1195,1106
1389,CREBL2,225,112,150,235,195,224
1390,CREM,105,72,72,95,84,100
1392,CRH,0,0,0,0,0,0
1393,CRHBP,0,0,0,0,0,0
1394,CRHR1,0,1,1,1,0,0
1395,CRHR2,0,0,1,0,0,0
1396,CRIP1,8,1,9,8,6,6
1397,CRIP2,2203,1442,2316,1307,1818,2086
1398,CRK,319,209,233,412,324,361
1399,CRKL,1696,1002,1087,1228,1309,1392
1400,CRMP1,1,0,0,0,1,0
1401,CRP,0,0,0,0,0,0
1404,HAPLN1,0,0,0,0,0,0
1406,CRX,122,66,81,55,116,93
1407,CRY1,127,76,97,120,102,101
1408,CRY2,380,221,289,295,444,463
1409,CRYAA,0,0,0,0,0,0
1410,CRYAB,0,2,1,0,3,1
1411,CRYBA1,0,0,0,0,0,0
1412,CRYBA2,1,0,1,0,0,0
1413,CRYBA4,1,0,1,0,0,0
1414,CRYBB1,0,0,0,0,0,0
1415,CRYBB2,11,8,6,12,8,7
1416,CRYBB2P1,91,52,79,63,61,70
1417,CRYBB3,1,0,0,0,2,1
1418,CRYGA,0,0,0,0,0,0
1419,CRYGB,0,0,0,0,0,0
1420,CRYGC,0,0,0,0,0,0
1421,CRYGD,0,0,0,0,0,0
1427,CRYGS,1,1,0,1,1,0
1428,CRYM,1,2,1,0,0,0
1429,CRYZ,60,78,33,106,93,71
1431,CS,8328,5105,6547,3557,5191,5300
1432,MAPK14,813,465,718,859,768,773
1434,CSE1L,1043,1024,704,1466,1248,1162
1435,CSF1,1,7,5,3,16,12
1436,CSF1R,0,2,4,3,3,0
1437,CSF2,0,0,0,0,0,0
1438,CSF2RA,26,32,26,36,38,32
1439,CSF2RB,0,0,1,0,0,0
1440,CSF3,0,0,0,1,0,0
1441,CSF3R,2,1,2,0,0,1
1442,CSH1,0,0,1,0,0,0
1443,CSH2,0,0,1,0,0,0
1444,CSHL1,0,0,0,0,0,0
1445,CSK,2540,1767,2497,1282,1998,2089
1446,CSN1S1,0,0,0,0,0,0
1447,CSN2,0,0,0,0,0,0
1448,CSN3,0,0,0,0,0,0
1452,CSNK1A1,1141,838,978,1309,1266,1258
1453,CSNK1D,3206,2133,2438,2329,3206,3010
1454,CSNK1E,488,361,411,307,424,414
1455,CSNK1G2,1064,760,928,674,905,942
1456,CSNK1G3,65,101,48,123,135,102
1457,CSNK2A1,1034,725,963,894,1075,1150
1459,CSNK2A2,744,487,533,633,724,684
1460,CSNK2B,599,404,601,349,534,627
1462,VCAN,0,0,0,2,2,3
1463,NCAN,1,0,0,0,0,1
1464,CSPG4,63,50,47,28,59,37
1465,CSRP1,7279,4036,7115,5495,6757,7631
1466,CSRP2,21,17,11,19,24,30
1468,SLC25A10,3334,2063,3498,1599,2251,2524
1469,CST1,1,1,0,4,2,2
1470,CST2,1,0,1,0,2,3
1471,CST3,1823,1159,2110,1096,1601,1839
1472,CST4,0,1,1,3,2,4
1473,CST5,0,0,2,0,1,0
1474,CST6,4,2,1,6,3,7
1475,CSTA,398,140,191,61,54,65
1476,CSTB,2630,1560,2438,1262,1755,1978
1477,CSTF1,975,610,939,907,1012,1152
1478,CSTF2,784,456,577,484,572,527
1479,CSTF3,246,195,262,208,250,344
1482,NKX2-5,0,0,0,0,0,0
1485,CTAG1B,0,2,0,0,0,0
1486,CTBS,134,99,93,138,181,186
1487,CTBP1,3008,1866,2233,1691,2378,2174
1488,CTBP2,987,652,843,618,767,839
1489,CTF1,0,0,0,0,1,0
1490,CTGF,8,6,2,6,10,5
1491,CTH,31,30,32,26,19,14
1493,CTLA4,0,0,0,0,0,0
1495,CTNNA1,10207,6081,7657,9482,11273,11714
1496,CTNNA2,0,0,0,0,0,0
1497,CTNS,459,272,392,246,321,346
1499,CTNNB1,2326,1683,1996,2233,2494,2820
1500,CTNND1,69,43,44,81,96,103
1501,CTNND2,250,148,152,328,375,375
1503,CTPS1,1673,976,1129,1092,1376,1271
1504,CTRB1,1,2,1,1,3,2
1506,CTRL,46,30,55,29,60,45
1508,CTSB,7138,4854,7325,3342,4975,5043
1509,CTSD,23985,15266,26592,16520,22508,28571
1510,CTSE,0,0,0,0,0,0
1511,CTSG,0,0,0,0,0,0
1512,CTSH,775,346,592,1315,1824,1961
1513,CTSK,14,6,3,13,14,7
1514,CTSL,329,148,191,388,452,399
1515,CTSV,41,44,38,88,99,126
1517,CTSLP2,0,1,0,0,0,0
1518,CTSLP8,0,0,0,0,0,0
1519,CTSO,0,0,3,0,0,1
1520,CTSS,7,10,11,7,10,8
1521,CTSW,0,0,1,0,0,3
1522,CTSZ,1,2,2,4,5,1
1523,CUX1,1798,1109,1264,1136,1415,1420
1524,CX3CR1,1,0,1,0,1,0
1525,CXADR,48,38,38,49,58,43
1527,TEX28,1,1,2,0,1,0
1528,CYB5A,1133,576,757,1457,1647,1595
1534,CYB561,7377,4206,5243,5469,6658,6551
1535,CYBA,6,3,5,2,3,1
1536,CYBB,0,0,0,1,1,0
1537,CYC1,7199,4534,8276,3822,5867,6766
1538,CYLC1,0,0,0,0,0,0
1539,CYLC2,0,0,1,0,2,1
1540,CYLD,34,43,45,64,115,79
1543,CYP1A1,23,8,8,6,11,7
1544,CYP1A2,16,11,12,9,15,12
1545,CYP1B1,94,91,63,110,105,63
1548,CYP2A6,1,1,0,1,2,0
1549,CYP2A7,0,0,0,2,0,1
1551,CYP3A7,0,0,0,0,0,0
1553,CYP2A13,0,0,0,0,0,0
1555,CYP2B6,9,16,3,3,3,4
1556,CYP2B7P,25,14,16,7,10,10
1557,CYP2C19,0,0,0,0,0,0
1558,CYP2C8,0,0,0,0,0,0
1559,CYP2C9,0,0,0,0,0,0
1562,CYP2C18,0,0,0,1,0,0
1564,CYP2D7P,5,3,2,3,6,6
1565,CYP2D6,1,3,1,4,5,7
1571,CYP2E1,1,0,0,0,0,0
1572,CYP2F1,0,0,6,2,2,1
1573,CYP2J2,279,147,215,201,227,224
1576,CYP3A4,0,0,1,0,0,0
1577,CYP3A5,1,0,0,1,0,0
1579,CYP4A11,0,1,0,1,1,0
1580,CYP4B1,34,22,16,87,119,73
1581,CYP7A1,0,0,0,0,0,0
1582,CYP8B1,7,10,3,3,4,6
1583,CYP11A1,0,0,0,0,0,0
1584,CYP11B1,0,0,0,0,0,0
1585,CYP11B2,0,0,0,0,0,0
1586,CYP17A1,0,0,0,0,0,0
1587,ADAM3A,0,0,0,0,0,0
1588,CYP19A1,0,0,3,0,1,0
1589,CYP21A2,2,0,0,0,1,0
1590,CYP21A1P,2,0,0,0,2,0
1591,CYP24A1,0,1,2,2,1,3
1592,CYP26A1,5,2,0,4,5,6
1593,CYP27A1,0,1,1,0,2,2
1594,CYP27B1,287,213,266,100,150,156
1595,CYP51A1,794,509,656,981,921,1025
1600,DAB1,0,0,0,0,0,0
1601,DAB2,3,0,1,0,0,0
1602,DACH1,98,57,74,0,0,0
1603,DAD1,1783,1096,1659,1199,1586,1522
1604,CD55,412,238,298,464,485,464
1605,DAG1,4088,2394,2473,2417,3176,2879
1606,DGKA,51,37,30,5,10,12
1607,DGKB,52,27,43,38,31,29
1608,DGKG,4,3,2,0,0,1
1609,DGKQ,431,342,415,250,411,414
1610,DAO,0,0,0,0,0,0
1611,DAP,4100,2469,3341,2585,3536,3713
1612,DAPK1,0,0,1,1,0,0
1613,DAPK3,757,529,647,489,697,767
1615,DARS,435,340,414,407,451,488
1616,DAXX,1582,1167,1549,711,978,1068
1617,DAZ1,0,0,0,0,0,0
1618,DAZL,0,0,0,0,0,0
1620,BRINP1,0,1,0,0,0,0
1621,DBH,3,1,0,0,0,0
1622,DBI,2279,1078,1036,1507,1459,1040
1627,DBN1,668,530,658,581,856,937
1628,DBP,186,180,289,174,440,450
1629,DBT,83,93,87,92,127,116
1630,DCC,0,0,0,0,1,0
1632,ECI1,2290,1426,2697,1382,1885,2234
1633,DCK,194,137,129,140,174,151
1634,DCN,0,0,0,0,0,0
1635,DCTD,694,420,613,420,551,594
1636,ACE,21,22,27,7,8,8
1638,DCT,0,0,0,0,0,0
1639,DCTN1,3213,2097,2695,1619,2398,2281
1641,DCX,12,8,9,7,5,4
1642,DDB1,15432,9641,14203,9257,14194,14318
1643,DDB2,941,602,949,429,743,763
1644,DDC,29,9,12,7,9,16
1645,AKR1C1,8,4,10,24,24,30
1646,AKR1C2,15,9,17,47,44,49
1647,GADD45A,78,41,57,48,65,58
1649,DDIT3,160,121,272,74,120,123
1650,DDOST,7446,4664,6702,4304,6485,6636
1652,DDT,973,526,680,695,929,935
1653,DDX1,670,569,610,835,773,864
1654,DDX3X,1692,1373,1083,1923,1713,1597
1655,DDX5,6144,4717,4149,5923,6286,5279
1656,DDX6,1280,1037,1214,1616,1575,1765
1657,DMXL1,104,126,63,194,210,151
1659,DHX8,864,517,744,698,866,836
1660,DHX9,2410,2098,2389,2984,2981,3561
1662,DDX10,109,118,107,140,136,152
1663,DDX11,1243,837,914,622,948,763
1665,DHX15,1445,1160,1291,1581,1628,1672
1666,DECR1,388,351,419,451,541,512
1667,DEFA1,0,0,0,0,0,0
1669,DEFA4,0,0,0,0,0,0
1670,DEFA5,0,0,0,0,0,0
1671,DEFA6,0,0,0,0,0,0
1672,DEFB1,0,0,1,0,2,1
1673,DEFB4A,0,0,0,0,0,0
1674,DES,0,2,1,0,0,1
1675,CFD,39,41,67,21,39,48
1676,DFFA,663,451,633,396,552,554
1677,DFFB,90,60,64,76,76,68
1678,TIMM8A,395,266,290,311,372,322
1687,DFNA5,0,0,0,1,1,0
1690,COCH,41,26,35,11,8,13
1716,DGUOK,842,557,777,470,647,633
1717,DHCR7,8008,4570,6341,4330,5947,6256
1718,DHCR24,17818,9755,12476,14337,19034,18034
1719,DHFR,2213,1350,2194,2021,2019,2281
1720,LOC1720,1,1,0,2,0,1
1723,DHODH,392,245,297,242,391,352
1725,DHPS,1680,1205,2092,841,1431,1425
1727,CYB5R3,1867,1379,1872,1099,1574,1818
1728,NQO1,19215,8477,14587,15905,20259,21284
1729,DIAPH1,5802,3278,3923,4085,4888,4905
1730,DIAPH2,7,10,6,26,33,33
1731,Sep-01,30,31,51,27,34,48
1733,DIO1,16,2,6,16,13,23
1734,DIO2,1,1,0,0,2,1
1735,DIO3,4,4,4,0,1,3
1736,DKC1,2279,1338,1627,1874,1995,1956
1737,DLAT,514,327,344,392,438,413
1738,DLD,243,234,183,333,299,305
1739,DLG1,450,470,307,466,573,481
1740,DLG2,0,0,0,2,1,1
1741,DLG3,953,594,765,682,754,771
1742,DLG4,63,58,87,14,17,23
1743,DLST,2955,1863,2910,1793,2607,2741
1745,DLX1,44,23,25,30,26,29
1746,DLX2,5,1,1,1,3,4
1747,DLX3,27,11,20,26,39,35
1748,DLX4,10,7,10,12,23,16
1749,DLX5,0,0,0,0,0,0
1750,DLX6,0,0,0,0,0,0
1755,DMBT1,0,0,0,1,0,0
1756,DMD,2,0,1,0,0,0
1757,SARDH,10,12,19,0,1,2
1758,DMP1,0,0,1,0,0,0
1759,DNM1,20,19,21,14,24,18
1760,DMPK,676,453,431,355,510,470
1761,DMRT1,0,0,0,0,0,0
1762,DMWD,812,564,732,334,519,507
1763,DNA2,63,54,52,59,64,81
1767,DNAH5,21,19,13,18,28,25
1768,DNAH6,0,1,1,0,0,0
1769,DNAH8,0,0,0,1,0,0
1770,DNAH9,0,0,0,0,0,0
1773,DNASE1,441,264,369,381,513,469
1774,DNASE1L1,1011,615,919,498,776,750
1775,DNASE1L2,44,24,44,30,32,23
1776,DNASE1L3,0,0,0,0,0,0
1777,DNASE2,1253,825,1343,637,916,939
1778,DYNC1H1,5883,4105,2991,5947,7277,5863
1780,DYNC1I1,1,0,1,0,0,0
1781,DYNC1I2,305,264,328,346,386,491
1783,DYNC1LI2,557,513,538,777,782,885
1785,DNM2,4612,2946,4493,2913,4214,4548
1786,DNMT1,4753,2698,2771,2531,3153,3038
1787,TRDMT1,19,12,14,9,14,6
1788,DNMT3A,156,125,130,82,139,110
1789,DNMT3B,530,370,403,295,475,403
1791,DNTT,0,0,0,0,0,0
1793,DOCK1,241,222,185,161,151,159
1794,DOCK2,14,3,7,12,12,19
1795,DOCK3,6,3,4,3,2,2
1796,DOK1,212,186,222,105,196,175
1797,DXO,405,303,401,226,350,328
1798,DPAGT1,1575,1106,1453,979,1548,1550
1800,DPEP1,1,1,2,0,0,0
1801,DPH1,410,294,401,302,431,458
1802,DPH2,1460,751,1102,633,828,871
1803,DPP4,1,1,5,0,0,0
1804,DPP6,0,0,0,0,0,0
1805,DPT,0,0,0,0,0,0
1806,DPYD,1,0,1,4,2,0
1807,DPYS,0,0,0,0,0,0
1808,DPYSL2,392,261,248,218,235,242
1809,DPYSL3,1,1,0,1,0,1
1810,DR1,201,143,169,186,187,197
1811,SLC26A3,0,0,0,0,0,0
1812,DRD1,0,1,1,2,3,0
1813,DRD2,54,32,52,63,91,81
1814,DRD3,0,0,0,0,0,0
1815,DRD4,1,0,0,0,2,0
1816,DRD5,0,0,1,0,0,0
1819,DRG2,818,533,843,442,717,731
1820,ARID3A,187,127,139,71,82,81
1821,DRP2,3,1,0,3,1,1
1822,ATN1,3281,2761,3012,1559,2662,2675
1823,DSC1,7,5,7,6,12,8
1824,DSC2,4,7,6,19,32,23
1825,DSC3,44,12,15,24,36,35
1826,DSCAM,403,239,351,552,702,743
1827,RCAN1,261,145,197,235,185,201
1828,DSG1,0,0,0,0,0,0
1829,DSG2,220,224,207,385,451,398
1830,DSG3,93,63,117,59,104,113
1831,TSC22D3,1782,914,2154,2123,2448,2638
1832,DSP,2535,2256,1846,2953,3485,3193
1833,EPYC,0,0,0,0,0,0
1834,DSPP,0,0,0,0,0,0
1836,SLC26A2,68,69,67,90,46,63
1837,DTNA,740,406,548,650,575,579
1838,DTNB,380,242,362,192,291,289
1839,HBEGF,7,2,4,10,15,13
1840,DTX1,1,0,1,2,0,0
1841,DTYMK,1788,1045,1917,802,1126,1237
1842,ECM2,0,0,1,0,0,0
1843,DUSP1,225,94,151,158,164,193
1844,DUSP2,226,148,130,32,63,59
1845,DUSP3,616,319,451,544,551,581
1846,DUSP4,233,168,161,720,1074,1100
1847,DUSP5,471,221,338,161,121,167
1848,DUSP6,5,4,7,11,10,5
1849,DUSP7,140,77,46,69,86,76
1850,DUSP8,306,173,246,137,134,183
1852,DUSP9,35,21,35,10,7,13
1854,DUT,913,485,678,585,553,636
